epoch,epoch_time_sec,lr,lr/pg1,lr/pg2,step,train_detach_between_steps,train_loss,train_loss_log10_mae,train_loss_z_mse,train_rollout_steps,train_skip_steps,val_loss,val_loss_log10_mae,val_loss_z_mse
179,229.9759063720703,0.00012656375474762172,,,3356819,1.0,0.00030897551914677024,0.000308883172692731,9.200849717672099e-07,1.0,0.0,,,
,,,0.00012571324561646085,0.00012571324561646085,3356820,,,,,,,,,
180,,,,,3375468,,,,,,,0.0004658606194425374,0.0004655337834265083,3.2649866170686437e-06
180,230.44761657714844,0.00012486257764976472,,,3375468,1.0,0.00030768458964303136,0.00030759250512346625,9.305386470259691e-07,1.0,0.0,,,
,,,0.0001240134039278599,0.0001240134039278599,3375469,,,,,,,,,
181,,,,,3394117,,,,,,,0.00045769265852868557,0.00045730211422778666,3.904771801899187e-06
181,229.62147521972656,0.00012316490756347775,,,3394117,1.0,0.00030668845283798873,0.00030658961622975767,9.866888603937696e-07,1.0,0.0,,,
,,,0.0001223172834843747,0.0001223172834843747,3394118,,,,,,,,,
182,,,,,3412766,,,,,,,0.0004488781269174069,0.0004485413955990225,3.3651026569714304e-06
182,229.39100646972656,0.00012147096276748925,,,3412766,1.0,0.00030467132455669343,0.00030457551474682987,9.507647291684407e-07,1.0,0.0,,,
,,,0.00012062511391356276,0.00012062511391356276,3412767,,,,,,,,,
183,,,,,3431415,,,,,,,0.0004782523319590837,0.00047757127322256565,6.811403181927744e-06
183,229.3787841796875,0.00011977766553172842,,,3431415,1.0,0.00030084882746450603,0.00030076198163442314,8.630848924440215e-07,1.0,0.0,,,
,,,0.00011893712430809633,0.00011893712430809633,3431416,,,,,,,,,
184,,,,,3450064,,,,,,,0.00044132652692496777,0.0004409924440551549,3.3384458220098168e-06
184,230.2700958251953,0.00011809194984380156,,,3450064,1.0,0.0002997635747306049,0.00029967469163239,8.827555575408041e-07,1.0,0.0,,,
,,,0.00011725354319474763,0.00011725354319474763,3450065,,,,,,,,,
185,,,,,3468713,,,,,,,0.0004668583278544247,0.00046649976866319776,3.593587734940229e-06
185,229.98471069335938,0.00011641364835668355,,,3468713,1.0,0.0002955092932097614,0.0002954283554572612,8.12612825029646e-07,1.0,0.0,,,
,,,0.00011557459850344936,0.00011557459850344936,3468714,,,,,,,,,
186,,,,,3487362,,,,,,,0.0004475291061680764,0.00044720337609760463,3.2583654956397368e-06
186,229.10800170898438,0.00011473806807771325,,,3487362,1.0,0.0002942353894468397,0.0002941479906439781,8.65865388277598e-07,1.0,0.0,,,
,,,0.00011390051753643694,0.00011390051753643694,3487363,,,,,,,,,
187,,,,,3506011,,,,,,,0.0004235533415339887,0.0004232348583173007,3.186743924743496e-06
187,229.7678985595703,0.0001130667733377777,,,3506011,1.0,0.00029277094290591776,0.0002926866873167455,8.465448786409979e-07,1.0,0.0,,,
,,,0.0001122315269374755,0.0001122315269374755,3506012,,,,,,,,,
188,,,,,3524660,,,,,,,0.00043564607040025294,0.0004353596596047282,2.8666495381912682e-06
188,230.50677490234375,0.00011140030983369797,,,3524660,1.0,0.0002890744071919471,0.0002889964380301535,7.795646297381609e-07,1.0,0.0,,,
,,,0.00011056785266117563,0.00011056785266117563,3524661,,,,,,,,,
189,,,,,3543309,,,,,,,0.0004247011092957109,0.0004244114679750055,2.9004809221078176e-06
189,229.18006896972656,0.00010973894677590579,,,3543309,1.0,0.0002878255327232182,0.00028774564270861447,8.002197660061938e-07,1.0,0.0,,,
,,,0.00010890971994240312,0.00010890971994240312,3543310,,,,,,,,,
190,,,,,3561958,,,,,,,0.00047498979256488383,0.0004746556805912405,3.3453750347689493e-06
190,230.369384765625,0.00010808320075739175,,,3561958,1.0,0.0002864169655367732,0.00028633722104132175,7.856370984882233e-07,1.0,0.0,,,
,,,0.0001072573532657854,0.0001072573532657854,3561959,,,,,,,,,
191,,,,,3580607,,,,,,,0.0004194777284283191,0.00041917909402400255,2.9864820589864394e-06
191,229.9715576171875,0.00010643350833561271,,,3580607,1.0,0.00028291920898482203,0.0002828432770911604,7.626961746609595e-07,1.0,0.0,,,
,,,0.0001056109763353203,0.0001056109763353203,3580608,,,,,,,,,
192,,,,,3599256,,,,,,,0.00042301323264837265,0.00042270030826330185,3.1306251457863254e-06
192,229.52149963378906,0.00010479051707079634,,,3599256,1.0,0.00028125912649556994,0.00028118013869971037,7.883485295678838e-07,1.0,0.0,,,
,,,0.00010397081204408971,0.00010397081204408971,3599257,,,,,,,,,
193,,,,,3617905,,,,,,,0.0004523728566709906,0.0004520503571256995,3.219536438336945e-06
193,230.00390625,0.00010315434337826446,,,3617905,1.0,0.00027860040427185595,0.0002785250835586339,7.463050906153512e-07,1.0,0.0,,,
,,,0.00010233708244408374,0.00010233708244408374,3617906,,,,,,,,,
194,,,,,3636554,,,,,,,0.00042927206959575415,0.00042893466888926923,3.374957941559842e-06
194,229.80189514160156,0.00010152302274946123,,,3636554,1.0,0.000278268416877836,0.0002781885559670627,7.951883844725671e-07,1.0,0.0,,,
,,,0.0001007100087161382,0.0001007100087161382,3636555,,,,,,,,,
195,,,,,3655203,,,,,,,0.0004644948639906943,0.00046408019261434674,4.1425546442042105e-06
195,230.0100555419922,9.989854879677296e-05,,,3655203,1.0,0.00027555032283999026,0.0002754830347839743,6.728289463353576e-07,1.0,0.0,,,
,,,9.908981113999049e-05,9.908981113999049e-05,3655204,,,,,,,,,
196,,,,,3673852,,,,,,,0.00042734923772513866,0.0004270038043614477,3.453769750194624e-06
196,230.0888671875,9.828304609982297e-05,,,3673852,1.0,0.0002743688819464296,0.0002742954238783568,7.353016258093703e-07,1.0,0.0,,,
,,,9.747670906445705e-05,9.747670906445705e-05,3673853,,,,,,,,,
197,,,,,3692501,,,,,,,0.0004308476054575294,0.0004305465263314545,3.0110354600765277e-06
197,229.22628784179688,9.667344420449808e-05,,,3692501,1.0,0.0002711218548938632,0.00027105602202937007,6.724177410433185e-07,1.0,0.0,,,
,,,9.587092087773705e-05,9.587092087773705e-05,3692502,,,,,,,,,
198,,,,,3711150,,,,,,,0.00042780034709721804,0.0004274815146345645,3.188389655406354e-06
198,230.0187225341797,9.507100912742317e-05,,,3711150,1.0,0.0002687757078092545,0.0002687124360818416,6.282374442889704e-07,1.0,0.0,,,
,,,9.427266397784644e-05,9.427266397784644e-05,3711151,,,,,,,,,
199,,,,,3729799,,,,,,,0.0004284367023501545,0.00042811332968994975,3.238530325688771e-06
199,230.01434326171875,9.347776358481497e-05,,,3729799,1.0,0.00026825745590031147,0.0002681853366084397,7.228819072224724e-07,1.0,0.0,,,
,,,9.26821547431852e-05,9.26821547431852e-05,3729800,,,,,,,,,
200,,,,,3748448,,,,,,,0.0004345442575868219,0.00043422949966043234,3.153386842313921e-06
200,230.09585571289062,9.189041156787425e-05,,,3748448,1.0,0.00026471290038898587,0.00026465050177648664,6.32775538633723e-07,1.0,0.0,,,
,,,9.109960850324369e-05,9.109960850324369e-05,3748449,,,,,,,,,
201,,,,,3767097,,,,,,,0.00042135431431233883,0.0004210577462799847,2.957482593046734e-06
201,229.5013427734375,9.031102672452107e-05,,,3767097,1.0,0.00026303392951376736,0.0002629741211421788,5.97894086240558e-07,1.0,0.0,,,
,,,8.952523950945004e-05,8.952523950945004e-05,3767098,,,,,,,,,
202,,,,,3785746,,,,,,,0.000425024947617203,0.0004247232573106885,3.018968072865391e-06
202,230.26580810546875,8.874168270267546e-05,,,3785746,1.0,0.0002617333084344864,0.0002616660494823009,6.672988206446462e-07,1.0,0.0,,,
,,,8.795926090616437e-05,8.795926090616437e-05,3785747,,,,,,,,,
203,,,,,3804395,,,,,,,0.0004330618248786777,0.0004327370843384415,3.243605306124664e-06
203,229.10940551757812,8.717998571228236e-05,,,3804395,1.0,0.00025926815578714013,0.0002592070959508419,6.07721744927403e-07,1.0,0.0,,,
,,,8.640188470182198e-05,8.640188470182198e-05,3804396,,,,,,,,,
204,,,,,3823044,,,,,,,0.00041234621312469244,0.00041205695015378296,2.8947047212568577e-06
204,230.14698791503906,8.56264668982476e-05,,,3823044,1.0,0.0002573086821939796,0.0002572500379756093,5.976072543489863e-07,1.0,0.0,,,
,,,8.485332174023136e-05,8.485332174023136e-05,3823045,,,,,,,,,
205,,,,,3841693,,,,,,,0.0004221950366627425,0.00042187271174043417,3.2191794616664993e-06
205,230.57113647460938,8.408194844378158e-05,,,3841693,1.0,0.0002559242711868137,0.00025586513220332563,5.947682097939833e-07,1.0,0.0,,,
,,,8.331378167202873e-05,8.331378167202873e-05,3841694,,,,,,,,,
206,,,,,3860342,,,,,,,0.0004305745824240148,0.0004302705929148942,3.04029754261137e-06
206,229.85946655273438,8.254680142272264e-05,,,3860342,1.0,0.0002537584223318845,0.00025370161165483296,5.627550763165345e-07,1.0,0.0,,,
,,,8.178347292629525e-05,8.178347292629525e-05,3860343,,,,,,,,,
207,,,,,3878991,,,,,,,0.00040346779860556126,0.00040318554965779185,2.8177078092994634e-06
207,229.96702575683594,8.10220226412639e-05,,,3878991,1.0,0.00025189865846186876,0.00025184222613461316,5.662029138875369e-07,1.0,0.0,,,
,,,8.026260268233848e-05,8.026260268233848e-05,3878992,,,,,,,,,
208,,,,,3897640,,,,,,,0.000414966547396034,0.00041464727837592363,3.2028776786319213e-06
208,229.48321533203125,7.950689177960157e-05,,,3897640,1.0,0.00025070671108551323,0.0002506496384739876,5.837959520249569e-07,1.0,0.0,,,
,,,7.875137684164409e-05,7.875137684164409e-05,3897641,,,,,,,,,
209,,,,,3916289,,,,,,,0.00042235819273628294,0.0004220239061396569,3.342808440720546e-06
209,229.36680603027344,7.799972081556916e-05,,,3916289,1.0,0.00024882747675292194,0.0002487644669599831,6.199783797455893e-07,1.0,0.0,,,
,,,7.725000000000003e-05,7.725000000000003e-05,3916290,,,,,,,,,
210,,,,,3934938,,,,,,,0.00041501777013763785,0.00041470551514066756,3.127461241092533e-06
210,229.90292358398438,7.650446059415117e-05,,,3934938,1.0,0.00024736180785112083,0.0002473019703757018,5.89954311180918e-07,1.0,0.0,,,
,,,7.57586754197972e-05,7.57586754197972e-05,3934939,,,,,,,,,
211,,,,,3953587,,,,,,,0.00042261535418219864,0.00042228109668940306,3.34631408804853e-06
211,229.60986328125,7.501684012822807e-05,,,3953587,1.0,0.0002449249441269785,0.00024486909387633204,5.47006891338242e-07,1.0,0.0,,,
,,,7.427760500251152e-05,7.427760500251152e-05,3953588,,,,,,,,,
212,,,,,3972236,,,,,,,0.00041154204518534243,0.00041122286347672343,3.1884567306406097e-06
212,230.02073669433594,7.354172703344375e-05,,,3972236,1.0,0.00024359380768146366,0.0002435397036606446,5.468976382871915e-07,1.0,0.0,,,
,,,7.280698926136908e-05,7.280698926136908e-05,3972237,,,,,,,,,
213,,,,,3990885,,,,,,,0.0004151582543272525,0.00041483459062874317,3.2420039133285172e-06
213,230.54014587402344,7.207667658803985e-05,,,3990885,1.0,0.0002414805203443393,0.0002414294140180573,5.194426080379344e-07,1.0,0.0,,,
,,,7.134702729420038e-05,7.134702729420038e-05,3990886,,,,,,,,,
214,,,,,4009534,,,,,,,0.0004199234244879335,0.00041960165253840387,3.2130240015249e-06
214,230.50784301757812,7.062200893415138e-05,,,4009534,1.0,0.00023924851848278195,0.00023919966770336032,4.937609219268779e-07,1.0,0.0,,,
