epoch,epoch_time_sec,lr,lr/pg1,lr/pg2,step,train_detach_between_steps,train_loss,train_loss_log10_mae,train_loss_z_mse,train_rollout_steps,train_skip_steps,val_loss,val_loss_log10_mae,val_loss_z_mse
,,,7.716149207494384e-05,7.716149207494384e-05,6583097,,,,,,,,,
353,,,,,6601745,,,,,,,0.00044917879858985543,0.0004481440701056272,4.140742476010928e-06
353,152.8798065185547,7.708144403295591e-05,,,6601745,1.0,0.0003225566470064223,0.0003222516388632357,1.2223576959513593e-06,1.0,0.0,,,
,,,7.702342635146033e-05,7.702342635146033e-05,6601746,,,,,,,,,
354,,,,,6620394,,,,,,,0.0004555640334729105,0.0004545867850538343,3.907755399268353e-06
354,153.2104949951172,7.694865053053945e-05,,,6620394,1.0,0.00032238924177363515,0.00032207442563958466,1.2652200211960007e-06,1.0,0.0,,,
,,,7.68850705720357e-05,7.68850705720357e-05,6620395,,,,,,,,,
355,,,,,6639043,,,,,,,0.00048192800022661686,0.00048084318405017257,4.340965006122133e-06
355,152.8115692138672,7.68178651924245e-05,,,6639043,1.0,0.00032207343610934913,0.0003217688645236194,1.2191801488370402e-06,1.0,0.0,,,
,,,7.674642624970654e-05,7.674642624970654e-05,6639044,,,,,,,,,
356,,,,,6657692,,,,,,,0.0004501546500250697,0.000449086946900934,4.270912086212775e-06
356,153.0729522705078,7.668343459954485e-05,,,6657692,1.0,0.00032156077213585377,0.00032124071731232107,1.2916515288452501e-06,1.0,0.0,,,
,,,7.660749490066497e-05,7.660749490066497e-05,6657693,,,,,,,,,
357,,,,,6676341,,,,,,,0.0004442895296961069,0.00044327002251520753,4.072210231242934e-06
357,152.8217315673828,7.654618821106851e-05,,,6676341,1.0,0.0003218955534975976,0.0003215666802134365,1.3161240985937184e-06,1.0,0.0,,,
,,,7.646827804424197e-05,7.646827804424197e-05,6676342,,,,,,,,,
358,,,,,6694990,,,,,,,0.00044085978879593313,0.0004398917662911117,3.872041361319134e-06
358,152.87005615234375,7.639735849807039e-05,,,6694990,1.0,0.0003194557211827487,0.0003191589785274118,1.1881666068802588e-06,1.0,0.0,,,
,,,7.632877720289073e-05,7.632877720289073e-05,6694991,,,,,,,,,
359,,,,,6713639,,,,,,,0.00045908705214969814,0.00045780392247252166,5.133277227287181e-06
359,152.95127868652344,7.624805584782735e-05,,,6713639,1.0,0.0003196742618456483,0.00031936352024786174,1.2423688531271182e-06,1.0,0.0,,,
,,,7.618899390217016e-05,7.618899390217016e-05,6713640,,,,,,,,,
360,,,,,6732288,,,,,,,0.00044664772576652467,0.00044559541856870055,4.205861841910519e-06
360,152.85543823242188,7.611461478518322e-05,,,6732288,1.0,0.00032015974284149706,0.0003198525810148567,1.226330937242892e-06,1.0,0.0,,,
,,,7.6048929670728e-05,7.6048929670728e-05,6732289,,,,,,,,,
361,,,,,6750937,,,,,,,0.00044450678979046643,0.00044348154915496707,4.10213078794186e-06
361,153.2995147705078,7.598148658871651e-05,,,6750937,1.0,0.000318637874443084,0.00031834832043386996,1.1653278306766879e-06,1.0,0.0,,,
,,,7.590858604028429e-05,7.590858604028429e-05,6750938,,,,,,,,,
362,,,,,6769586,,,,,,,0.0004492317675612867,0.00044826322118751705,3.873346486216178e-06
362,153.15701293945312,7.584619015688077e-05,,,6769586,1.0,0.0003183497756253928,0.0003180593193974346,1.1661223879855243e-06,1.0,0.0,,,
,,,7.576796454561442e-05,7.576796454561442e-05,6769587,,,,,,,,,
363,,,,,6788235,,,,,,,0.00044684094609692693,0.0004459284245967865,3.6501769500318915e-06
363,153.09085083007812,7.570393790956587e-05,,,6788235,1.0,0.0003182826330885291,0.0003179891500622034,1.177261879092839e-06,1.0,0.0,,,
,,,7.56270667245326e-05,7.56270667245326e-05,6788236,,,,,,,,,
364,,,,,6806884,,,,,,,0.00048479740507900715,0.0004836550506297499,4.57169608125696e-06
364,153.0844268798828,7.554957846878096e-05,,,6806884,1.0,0.0003168534312862903,0.000316569086862728,1.139235905611713e-06,1.0,0.0,,,
,,,7.548589411787478e-05,7.548589411787478e-05,6806885,,,,,,,,,
365,,,,,6825533,,,,,,,0.0004487835103645921,0.0004477095208130777,4.29452757089166e-06
365,152.4538116455078,7.540692604379728e-05,,,6825533,1.0,0.0003170121053699404,0.00031669955933466554,1.2507421160989907e-06,1.0,0.0,,,
,,,7.534444826948195e-05,7.534444826948195e-05,6825534,,,,,,,,,
366,,,,,6844182,,,,,,,0.00045361139927990735,0.00045240242616273463,4.838043878407916e-06
366,153.29623413085938,7.527451089117676e-05,,,6844182,1.0,0.00031594125903211534,0.00031564439996145666,1.18538423521386e-06,1.0,0.0,,,
,,,7.520273072618333e-05,7.520273072618333e-05,6844183,,,,,,,,,
367,,,,,6862831,,,,,,,0.0005176394479349256,0.0005163352470844984,5.215028068050742e-06
367,153.25941467285156,7.513703167205676e-05,,,6862831,1.0,0.000316790712531656,0.00031649175798520446,1.1900766594408196e-06,1.0,0.0,,,
,,,7.506074303777919e-05,7.506074303777919e-05,6862832,,,,,,,,,
368,,,,,6881480,,,,,,,0.00044160528341308236,0.0004405647923704237,4.164574875176186e-06
368,153.1497344970703,7.499755884055048e-05,,,6881480,1.0,0.000316472549457103,0.00031618436332792044,1.153197217718116e-06,1.0,0.0,,,
,,,7.491848675702418e-05,7.491848675702418e-05,6881481,,,,,,,,,
369,,,,,6900129,,,,,,,0.0004337517311796546,0.0004328333889134228,3.674502750072861e-06
369,153.1703338623047,7.484356319764629e-05,,,6900129,1.0,0.00031593546736985445,0.00031562699587084353,1.231718783856195e-06,1.0,0.0,,,
,,,7.477596343961017e-05,7.477596343961017e-05,6900130,,,,,,,,,
370,,,,,6918778,,,,,,,0.00045002566184848547,0.00044906686525791883,3.836000814771978e-06
370,152.77978515625,7.469602860510349e-05,,,6918778,1.0,0.0003147801908198744,0.0003144943038932979,1.1415496601330233e-06,1.0,0.0,,,
,,,7.463317464414932e-05,7.463317464414932e-05,6918779,,,,,,,,,
371,,,,,6937427,,,,,,,0.00044577071093954146,0.0004446969542186707,4.293983238312649e-06
371,153.3655548095703,7.456166349584237e-05,,,6937427,1.0,0.00031452751136384904,0.0003142456116620451,1.128821736529062e-06,1.0,0.0,,,
,,,7.449012193215708e-05,7.449012193215708e-05,6937428,,,,,,,,,
372,,,,,6956076,,,,,,,0.00045434306957758963,0.00045332341687753797,4.082265149918385e-06
372,153.35397338867188,7.442357309628278e-05,,,6956076,1.0,0.0003142144123557955,0.0003139077452942729,1.2271599416635581e-06,1.0,0.0,,,
,,,7.43468068680349e-05,7.43468068680349e-05,6956077,,,,,,,,,
373,,,,,6974725,,,,,,,0.0004394918796606362,0.00043852758244611323,3.856661805912154e-06
373,153.02516174316406,7.428276148857549e-05,,,6974725,1.0,0.0003133442660328001,0.0003130550030618906,1.1611684840318048e-06,1.0,0.0,,,
,,,7.420323101905344e-05,7.420323101905344e-05,6974726,,,,,,,,,
374,,,,,6993374,,,,,,,0.00044564070412889123,0.00044456811156123877,4.2919609768432565e-06
374,152.84776306152344,7.412659033434466e-05,,,6993374,1.0,0.0003138890606351197,0.00031358085107058287,1.2291461644053925e-06,1.0,0.0,,,
,,,7.405939595533516e-05,7.405939595533516e-05,6993375,,,,,,,,,
375,,,,,7012023,,,,,,,0.00043269756133668125,0.0004317848652135581,3.6499498037301237e-06
375,153.2263641357422,7.397967419819906e-05,,,7012023,1.0,0.0003143050998914987,0.00031398158171214163,1.2909218867207528e-06,1.0,0.0,,,
,,,7.391530324983723e-05,7.391530324983723e-05,7012024,,,,,,,,,
376,,,,,7030672,,,,,,,0.0004545926349237561,0.0004535153566394001,4.30896852776641e-06
376,152.7997589111328,7.38441085559316e-05,,,7030672,1.0,0.0003134720027446747,0.0003131804405711591,1.1650771511995117e-06,1.0,0.0,,,
,,,7.377095447833444e-05,7.377095447833444e-05,7030673,,,,,,,,,
377,,,,,7049321,,,,,,,0.00043973844731226563,0.00043875572737306356,3.931791979994159e-06
377,153.25503540039062,7.370497041847557e-05,,,7049321,1.0,0.00031338835833594203,0.00031307601602748036,1.2508724012150196e-06,1.0,0.0,,,
,,,7.36263512194018e-05,7.36263512194018e-05,7049322,,,,,,,,,
378,,,,,7067970,,,,,,,0.0004336899728514254,0.0004327930510044098,3.589049356378382e-06
378,153.19027709960938,7.355966954492033e-05,,,7067970,1.0,0.0003122513589914888,0.0003119685279671103,1.1346650126142777e-06,1.0,0.0,,,
,,,7.348149505439742e-05,7.348149505439742e-05,7067971,,,,,,,,,
379,,,,,7086619,,,,,,,0.00044116057688370347,0.0004401714832056314,3.955544798373012e-06
379,153.14990234375,7.339928561123088e-05,,,7086619,1.0,0.00031112664146348834,0.0003108503296971321,1.1043547374356422e-06,1.0,0.0,,,
,,,7.333638756744505e-05,7.333638756744505e-05,7086620,,,,,,,,,
380,,,,,7105268,,,,,,,0.00042745255632326007,0.0004264514718670398,4.004674792668084e-06
380,153.3229522705078,7.325840851990506e-05,,,7105268,1.0,0.0003114290884695947,0.0003111257392447442,1.217745193571318e-06,1.0,0.0,,,
,,,7.319103034541697e-05,7.319103034541697e-05,7105269,,,,,,,,,
381,,,,,7123917,,,,,,,0.0004463398363441229,0.0004454083100426942,3.727060175151564e-06
381,152.8722686767578,7.312129309866577e-05,,,7123917,1.0,0.00031078350730240345,0.00031049561221152544,1.1478557553346036e-06,1.0,0.0,,,
,,,7.304542497791647e-05,7.304542497791647e-05,7123918,,,,,,,,,
382,,,,,7142566,,,,,,,0.0004412272828631103,0.000440220843302086,4.0240570342575666e-06
382,153.31613159179688,7.298164564417675e-05,,,7142566,1.0,0.0003111582191195339,0.00031084552756510675,1.25651035887131e-06,1.0,0.0,,,
,,,7.289957305726048e-05,7.289957305726048e-05,7142567,,,,,,,,,
383,,,,,7161215,,,,,,,0.0004421979538165033,0.00044112189789302647,4.303592959331581e-06
383,153.3429718017578,7.282472506631166e-05,,,7161215,1.0,0.0003099166788160801,0.00030962860910221934,1.1491381428641034e-06,1.0,0.0,,,
,,,7.27534761784623e-05,7.27534761784623e-05,7161216,,,,,,,,,
384,,,,,7179864,,,,,,,0.00043346273014321923,0.00043243824620731175,4.097830696991878e-06
384,153.28273010253906,7.267255568876863e-05,,,7179864,1.0,0.0003096457803621888,0.0003093445848207921,1.206162210110051e-06,1.0,0.0,,,
,,,7.260713593921394e-05,7.260713593921394e-05,7179865,,,,,,,,,
385,,,,,7198513,,,,,,,0.0004390313697513193,0.0004381047037895769,3.707364840010996e-06
385,153.29296875,7.253458898048848e-05,,,7198513,1.0,0.000308569724438712,0.00030830298783257604,1.067441985469486e-06,1.0,0.0,,,
,,,7.246055393986881e-05,7.246055393986881e-05,7198514,,,,,,,,,
386,,,,,7217162,,,,,,,0.00043401174480095506,0.000433077453635633,3.736292910616612e-06
386,153.24598693847656,7.239379192469642e-05,,,7217162,1.0,0.00030881573911756277,0.0003085412608925253,1.0970740049742744e-06,1.0,0.0,,,
,,,7.23137317834242e-05,7.23137317834242e-05,7217163,,,,,,,,,
387,,,,,7235811,,,,,,,0.00043424402247183025,0.0004332776297815144,3.865029157168465e-06
387,153.30850219726562,7.224316505016759e-05,,,7235811,1.0,0.00030857729143463075,0.00030831253388896585,1.0583989933365956e-06,1.0,0.0,,,
,,,7.216667107550367e-05,7.216667107550367e-05,7235812,,,,,,,,,
388,,,,,7254460,,,,,,,0.00044097311911173165,0.0004399525059852749,4.08166761189932e-06
388,153.2758331298828,7.208346505649388e-05,,,7254460,1.0,0.0003076709108427167,0.0003073946572840214,1.10721100554656e-06,1.0,0.0,,,
,,,7.201937342433958e-05,7.201937342433958e-05,7254461,,,,,,,,,
389,,,,,7273109,,,,,,,0.0004523355746641755,0.0004513232270255685,4.051459200127283e-06
389,153.35130310058594,7.194437785074115e-05,,,7273109,1.0,0.0003078190784435719,0.0003075310669373721,1.1478092574179755e-06,1.0,0.0,,,
,,,7.18718404407554e-05,7.18718404407554e-05,7273110,,,,,,,,,
390,,,,,7291758,,,,,,,0.0004358520673122257,0.0004348377406131476,4.058179001731332e-06
390,153.52194213867188,7.180311513366178e-05,,,7291758,1.0,0.00030737154884263873,0.00030710489954799414,1.063373360921105e-06,1.0,0.0,,,
,,,7.172407373814826e-05,7.172407373814826e-05,7291759,,,,,,,,,
391,,,,,7310407,,,,,,,0.0004371499817352742,0.000436107802670449,4.1700309338921215e-06
391,153.40283203125,7.165606803027913e-05,,,7310407,1.0,0.0003064136253669858,0.0003061534953303635,1.0383349717812962e-06,1.0,0.0,,,
,,,7.157607493247111e-05,7.157607493247111e-05,7310408,,,,,,,,,
392,,,,,7329056,,,,,,,0.00043407021439634264,0.0004331131640356034,3.827778073173249e-06
392,153.31362915039062,7.149180601118132e-05,,,7329056,1.0,0.0003067015204578638,0.0003064216871280223,1.1105140629297239e-06,1.0,0.0,,,
,,,7.142784564221518e-05,7.142784564221518e-05,7329057,,,,,,,,,
393,,,,,7347705,,,,,,,0.0004646795568987727,0.00046359680709429085,4.332645858085016e-06
393,153.3016815185547,7.135155465221033e-05,,,7347705,1.0,0.0003053124528378248,0.0003050588711630553,1.0182532150793122e-06,1.0,0.0,,,
,,,7.127938748839225e-05,7.127938748839225e-05,7347706,,,,,,,,,
394,,,,,7366354,,,,,,,0.00043528067180886865,0.00043431471567600965,3.8617858990619425e-06
394,153.2638397216797,7.120957161532715e-05,,,7366354,1.0,0.0003050524974241853,0.0003047875070478767,1.0569697224127594e-06,1.0,0.0,,,
,,,7.113070209451687e-05,7.113070209451687e-05,7366355,,,,,,,,,
395,,,,,7385003,,,,,,,0.00043149266275577247,0.0004305279580876231,3.8564589885936584e-06
395,153.18624877929688,7.106288830982521e-05,,,7385003,1.0,0.0003054104163311422,0.0003051405947189778,1.0853220828721533e-06,1.0,0.0,,,
,,,7.098179108658875e-05,7.098179108658875e-05,7385004,,,,,,,,,
396,,,,,7403652,,,,,,,0.0004380418104119599,0.0004370161041151732,4.101113063370576e-06
396,152.7998046875,7.089722203090787e-05,,,7403652,1.0,0.0003050733939744532,0.00030480590066872537,1.068570782081224e-06,1.0,0.0,,,
,,,7.083265609307477e-05,7.083265609307477e-05,7403653,,,,,,,,,
397,,,,,7422301,,,,,,,0.0004673969524446875,0.00046621484216302633,4.730242380901473e-06
397,153.1520233154297,7.07559593138285e-05,,,7422301,1.0,0.0003037643909920007,0.0003035058034583926,1.0315909548808122e-06,1.0,0.0,,,
,,,7.068329874489133e-05,7.068329874489133e-05,7422302,,,,,,,,,
398,,,,,7440950,,,,,,,0.00042983496678061783,0.00042894863872788846,3.5470034163154196e-06
398,153.1234130859375,7.061323412926868e-05,,,7440950,1.0,0.00030478261760436,0.0003045043267775327,1.1148597423016327e-06,1.0,0.0,,,
,,,7.053372067538647e-05,7.053372067538647e-05,7440951,,,,,,,,,
399,,,,,7459599,,,,,,,0.00043303726124577224,0.0004320687148720026,3.875711172440788e-06
399,153.4468994140625,7.046409882605076e-05,,,7459599,1.0,0.00030430048354901373,0.00030404230346903205,1.0373307759437012e-06,1.0,0.0,,,
,,,7.0383923520322e-05,7.0383923520322e-05,7459600,,,,,,,,,
400,,,,,7478248,,,,,,,0.0004499022616073489,0.0004488675913307816,4.138084022997646e-06
400,153.09703063964844,7.029991684248671e-05,,,7478248,1.0,0.00030262712971307337,0.0003023719182237983,1.01740954505658e-06,1.0,0.0,,,
,,,7.023390891785559e-05,7.023390891785559e-05,7478249,,,,,,,,,
401,,,,,7496897,,,,,,,0.00042303832015022635,0.0004220227128826082,4.065566372446483e-06
401,153.28158569335938,7.01576063875109e-05,,,7496897,1.0,0.0003032015811186284,0.00030294194584712386,1.031745000545925e-06,1.0,0.0,,,
,,,7.00836785085229e-05,7.00836785085229e-05,7496898,,,,,,,,,
402,,,,,7515546,,,,,,,0.00044013591832481325,0.0004392173723317683,3.6737360460392665e-06
402,153.12718200683594,7.001416088314727e-05,,,7515546,1.0,0.00030251467251218855,0.00030225931550376117,1.0217451062999316e-06,1.0,0.0,,,
,,,6.993323393521962e-05,6.993323393521962e-05,7515547,,,,,,,,,
403,,,,,7534195,,,,,,,0.0004277787811588496,0.0004267387848813087,4.159310719842324e-06
403,152.97674560546875,6.98598159942776e-05,,,7534195,1.0,0.0003021667362190783,0.0003019124560523778,1.0143947974938783e-06,1.0,0.0,,,
,,,6.978257684318351e-05,6.978257684318351e-05,7534196,,,,,,,,,
404,,,,,7552844,,,,,,,0.00044730008812621236,0.0004463750228751451,3.69877170669497e-06
404,153.4965057373047,6.969983223825693e-05,,,7552844,1.0,0.0003019457799382508,0.00030168553348630667,1.038720142787497e-06,1.0,0.0,,,
,,,6.963170887997639e-05,6.963170887997639e-05,7552845,,,,,,,,,
405,,,,,7571493,,,,,,,0.000428946252213791,0.00042804941767826676,3.5884504541172646e-06
405,153.02513122558594,6.955663411645219e-05,,,7571493,1.0,0.0003018047718796879,0.0003015443217009306,1.040110305439157e-06,1.0,0.0,,,
,,,6.948063169546612e-05,6.948063169546612e-05,7571494,,,,,,,,,
406,,,,,7590142,,,,,,,0.0004358141159173101,0.0004349270020611584,3.548421091181808e-06
406,153.2898406982422,6.941248284419999e-05,,,7590142,1.0,0.0003007174236699939,0.0003004706231877208,9.808487675400102e-07,1.0,0.0,,,
,,,6.93293469418086e-05,6.93293469418086e-05,7590143,,,,,,,,,
407,,,,,7608791,,,,,,,0.000433691602665931,0.00043259692029096186,4.380932296044193e-06
407,153.2753143310547,6.925034540472552e-05,,,7608791,1.0,0.00030054571107029915,0.0003002914017997682,1.0155807785849902e-06,1.0,0.0,,,
,,,6.917785627342966e-05,6.917785627342966e-05,7608792,,,,,,,,,
408,,,,,7627440,,,,,,,0.00043099495815113187,0.00043001791345886886,3.908216513082152e-06
408,153.38424682617188,6.909723742865026e-05,,,7627440,1.0,0.0003000347060151398,0.00029978688689880073,9.93717776509584e-07,1.0,0.0,,,
,,,6.902616134700696e-05,6.902616134700696e-05,7627441,,,,,,,,,
409,,,,,7646089,,,,,,,0.00045238324673846364,0.00045133091043680906,4.208767222735332e-06
409,153.4489288330078,6.895288970554247e-05,,,7646089,1.0,0.0003007818595506251,0.0003005244361702353,1.0304913757863687e-06,1.0,0.0,,,
,,,6.887426382145193e-05,6.887426382145193e-05,7646090,,,,,,,,,
410,,,,,7664738,,,,,,,0.00042777584167197347,0.00042679987382143736,3.900247975252569e-06
410,153.266845703125,6.880651199026033e-05,,,7664738,1.0,0.00029835113673470914,0.0002981065772473812,9.735443882163963e-07,1.0,0.0,,,
,,,6.872216535789157e-05,6.872216535789157e-05,7664739,,,,,,,,,
411,,,,,7683387,,,,,,,0.0004403197963256389,0.0004394054994918406,3.6575393096427433e-06
411,153.19078063964844,6.86370040057227e-05,,,7683387,1.0,0.00029855070170015097,0.0002983120211865753,9.619913043934503e-07,1.0,0.0,,,
,,,6.856986761965029e-05,6.856986761965029e-05,7683388,,,,,,,,,
412,,,,,7702036,,,,,,,0.00043161900248378515,0.0004306281334720552,3.962562004744541e-06
412,153.27796936035156,6.849192141089588e-05,,,7702036,1.0,0.0002983490121550858,0.00029810817795805633,9.622941661291406e-07,1.0,0.0,,,
,,,6.841737227223178e-05,6.841737227223178e-05,7702037,,,,,,,,,
413,,,,,7720685,,,,,,,0.000436557165812701,0.00043552834540605545,4.117193839192623e-06
413,153.29232788085938,6.834662781329826e-05,,,7720685,1.0,0.0002990555949509144,0.0002987827465403825,1.0972514701279579e-06,1.0,0.0,,,
,,,6.826468098330071e-05,6.826468098330071e-05,7720686,,,,,,,,,
414,,,,,7739334,,,,,,,0.00044115917989984155,0.0004400687466841191,4.361209903436247e-06
414,153.4066925048828,6.81882374919951e-05,,,7739334,1.0,0.0002977702533826232,0.00029752805130556226,9.739833330968395e-07,1.0,0.0,,,
,,,6.811179542266457e-05,6.811179542266457e-05,7739335,,,,,,,,,
415,,,,,7757983,,,,,,,0.00043717247899621725,0.0004362333856988698,3.754696308533312e-06
415,153.28131103515625,6.802989810239524e-05,,,7757983,1.0,0.0002979105629492551,0.0002976533432956785,1.0281246431986801e-06,1.0,0.0,,,
,,,6.795871726225534e-05,6.795871726225534e-05,7757984,,,,,,,,,
416,,,,,7776632,,,,,,,0.00042652280535548925,0.000425505917519331,4.066644123668084e-06
416,153.2842254638672,6.788382597733289e-05,,,7776632,1.0,0.000296880112728104,0.0002966332249343395,9.803324019230786e-07,1.0,0.0,,,
,,,6.780544817611126e-05,6.780544817611126e-05,7776633,,,,,,,,,
417,,,,,7795281,,,,,,,0.000441283656982705,0.0004402851627673954,3.995493898401037e-06
417,153.35914611816406,6.773784843971953e-05,,,7795281,1.0,0.00029729053494520485,0.00029703511972911656,1.0205454827882932e-06,1.0,0.0,,,
,,,6.765198984035852e-05,6.765198984035852e-05,7795282,,,,,,,,,
418,,,,,7813930,,,,,,,0.0004341705935075879,0.0004331033560447395,4.268218162906123e-06
418,153.32691955566406,6.756656512152404e-05,,,7813930,1.0,0.0002961298159789294,0.00029587067547254264,1.0339676919102203e-06,1.0,0.0,,,
,,,6.749834393319286e-05,6.749834393319286e-05,7813931,,,,,,,,,
419,,,,,7832579,,,,,,,0.0004366084176581353,0.0004356910358183086,3.6702342640637653e-06
419,153.34658813476562,6.741979450453073e-05,,,7832579,1.0,0.0002968877961393446,0.0002966324973385781,1.0175391480515827e-06,1.0,0.0,,,
,,,6.734451213486133e-05,6.734451213486133e-05,7832580,,,,,,,,,
420,,,,,7851228,,,,,,,0.00042448207386769354,0.0004235199885442853,3.847817879432114e-06
420,153.2097930908203,6.727336585754529e-05,,,7851228,1.0,0.00029531598556786776,0.000295074685709551,9.599518762115622e-07,1.0,0.0,,,
,,,6.719049612764382e-05,6.719049612764382e-05,7851229,,,,,,,,,
421,,,,,7869877,,,,,,,0.00044642944703809917,0.0004455068556126207,3.689416871566209e-06
421,153.2462615966797,6.711124296998605e-05,,,7869877,1.0,0.0002955071395263076,0.0002952678769361228,9.631158945921925e-07,1.0,0.0,,,
,,,6.703629759583473e-05,6.703629759583473e-05,7869878,,,,,,,,,
422,,,,,7888526,,,,,,,0.0004528207646217197,0.0004519021895248443,3.6742135307576973e-06
422,153.25917053222656,6.695522461086512e-05,,,7888526,1.0,0.00029528752202168107,0.0002950334455817938,1.0164076229557395e-06,1.0,0.0,,,
,,,6.688191822572446e-05,6.688191822572446e-05,7888527,,,,,,,,,
423,,,,,7907175,,,,,,,0.000428011262556538,0.00042710331035777926,3.6314588669483783e-06
423,153.24176025390625,6.680746446363628e-05,,,7907175,1.0,0.0002952989307232201,0.0002950346970465034,1.0535093224461889e-06,1.0,0.0,,,
,,,6.672735970558108e-05,6.672735970558108e-05,7907176,,,,,,,,,
424,,,,,7925824,,,,,,,0.00043867621570825577,0.0004374270502012223,4.996250936528668e-06
424,153.27317810058594,6.665497494395822e-05,,,7925824,1.0,0.00029340083710849285,0.0002931670460384339,9.344947216050059e-07,1.0,0.0,,,
,,,6.657262372563184e-05,6.657262372563184e-05,7925825,,,,,,,,,
425,,,,,7944473,,,,,,,0.0004296466941013932,0.0004286702023819089,3.905040557583561e-06
425,153.46604919433594,6.648904673056677e-05,,,7944473,1.0,0.0002947114408016205,0.00029446289408952,9.993418643716723e-07,1.0,0.0,,,
,,,6.641771197804457e-05,6.641771197804457e-05,7944474,,,,,,,,,
426,,,,,7963122,,,,,,,0.0004241639981046319,0.00042314830352552235,4.062531388626667e-06
426,153.18255615234375,6.634058081544936e-05,,,7963122,1.0,0.0002934020303655416,0.0002931659109890461,9.485698910793872e-07,1.0,0.0,,,
,,,6.626262615690939e-05,6.626262615690939e-05,7963123,,,,,,,,,
427,,,,,7981771,,,,,,,0.00045296436292119324,0.00045174232218414545,4.889609499514336e-06
427,153.24703979492188,6.619284249609336e-05,,,7981771,1.0,0.00029200618155300617,0.0002917699166573584,9.454918199480744e-07,1.0,0.0,,,
,,,6.610736795821992e-05,6.610736795821992e-05,7981772,,,,,,,,,
428,,,,,8000420,,,,,,,0.0004282779118511826,0.00042730773566290736,3.8792891245975625e-06
428,152.82891845703125,6.602135545108467e-05,,,8000420,1.0,0.0002922742278315127,0.0002920349361374974,9.470204531680793e-07,1.0,0.0,,,
,,,6.5951939079855e-05,6.5951939079855e-05,8000421,,,,,,,,,
429,,,,,8019069,,,,,,,0.00042391958413645625,0.0004230609047226608,3.434641257626936e-06
429,153.0378875732422,6.587228563148528e-05,,,8019069,1.0,0.0002925095031969249,0.00029224855825304985,1.0391745490778703e-06,1.0,0.0,,,
,,,6.57963412215599e-05,6.57963412215599e-05,8019070,,,,,,,,,
430,,,,,8037718,,,,,,,0.0004349334049038589,0.00043394207023084164,3.96359246224165e-06
430,153.18885803222656,6.572430720552802e-05,,,8037718,1.0,0.0002919644466601312,0.0002917237870860845,9.60783836490009e-07,1.0,0.0,,,
,,,6.56405760849279e-05,6.56405760849279e-05,8037719,,,,,,,,,
431,,,,,8056367,,,,,,,0.0004254859813954681,0.00042447700980119407,4.035705387650523e-06
431,153.3394317626953,6.55583426123485e-05,,,8056367,1.0,0.00029155428637750447,0.00029132163035683334,9.332043759968656e-07,1.0,0.0,,,
,,,6.548464537338158e-05,6.548464537338158e-05,8056368,,,,,,,,,
432,,,,,8075016,,,,,,,0.00044502143282443285,0.0004440227057784796,3.9963483686733525e-06
432,153.1209259033203,6.540441245306283e-05,,,8075016,1.0,0.0002910700859501958,0.0002908176393248141,1.0121816558239516e-06,1.0,0.0,,,
,,,6.53285507921542e-05,6.53285507921542e-05,8075017,,,,,,,,,
433,,,,,8093665,,,,,,,0.0004344137851148844,0.0004334480909164995,3.865312464768067e-06
433,153.2879638671875,6.52543967589736e-05,,,8093665,1.0,0.0002902825362980366,0.0002900577965192497,8.983350880953367e-07,1.0,0.0,,,
,,,6.517229404827112e-05,6.517229404827112e-05,8093666,,,,,,,,,
434,,,,,8112314,,,,,,,0.00042352592572569847,0.0004226049059070647,3.6847536648565438e-06
434,153.37733459472656,6.509432569146156e-05,,,8112314,1.0,0.00029025637195445597,0.0002900274994317442,9.212911322720174e-07,1.0,0.0,,,
,,,6.501587685053101e-05,6.501587685053101e-05,8112315,,,,,,,,,
435,,,,,8130963,,,,,,,0.0004183035052847117,0.0004173385095782578,3.8606444832112174e-06
435,153.24453735351562,6.493401451734826e-05,,,8130963,1.0,0.00028938709874637425,0.00028916067094542086,9.084617431653896e-07,1.0,0.0,,,
,,,6.485930090948733e-05,6.485930090948733e-05,8130964,,,,,,,,,
436,,,,,8149612,,,,,,,0.0004377752193249762,0.0004367511719465256,4.094363703188719e-06
436,152.63351440429688,6.478330760728568e-05,,,8149612,1.0,0.0002900034305639565,0.0002897566300816834,9.838282721830183e-07,1.0,0.0,,,
,,,6.470256793742944e-05,6.470256793742944e-05,8149613,,,,,,,,,
437,,,,,8168261,,,,,,,0.0004346910282038152,0.0004336355486884713,4.223918040224817e-06
437,152.72372436523438,6.462760939029977e-05,,,8168261,1.0,0.0002898593957070261,0.00028962703072465956,9.294004144067003e-07,1.0,0.0,,,
,,,6.454567964836406e-05,6.454567964836406e-05,8168262,,,,,,,,,
438,,,,,8186910,,,,,,,0.0004261239664629102,0.0004251087666489184,4.063220785610611e-06
438,153.1385040283203,6.446297629736364e-05,,,8186910,1.0,0.000289156218059361,0.00028892821865156293,9.114102681451186e-07,1.0,0.0,,,
,,,6.438863775799638e-05,6.438863775799638e-05,8186911,,,,,,,,,
439,,,,,8205559,,,,,,,0.00043625757098197937,0.0004353467666078359,3.6421693039301317e-06
439,153.1798095703125,6.431114888982847e-05,,,8205559,1.0,0.00028841436142101884,0.0002881870896089822,9.087836474463984e-07,1.0,0.0,,,
,,,6.423144398371132e-05,6.423144398371132e-05,8205560,,,,,,,,,
440,,,,,8224208,,,,,,,0.00044852064456790686,0.0004475019813980907,4.0744444049778394e-06
